ID,Nhóm,Điểm tổng,Điểm tối đa,Điểm quy đổi,"Anh Nguyễn Văn A có mong muốn mua chung cư. Giá chung cư là 1.8 tỷ trên căn, ...","Anh Nguyễn Văn A có mong muốn mua chung cư. Giá chung cư là 2 tỷ trên căn, ...","Anh Nguyễn Văn A có mong muốn mua chung cư. Giá chung cư là 2.6 tỷ trên căn, ...","Anh Nguyễn Văn A có mong muốn mua chung cư. Giá chung cư là 2.8 tỷ trên căn, ...","Cần chọn tối thiểu bao nhiêu số trong tập A = {1, 2, 3, …, 2020} để chắc chắn...","Cần chọn tối thiểu bao nhiêu số trong tập A = {1, 2, 3, …, 2022} để chắc chắn...","Cần chọn tối thiểu bao nhiêu số trong tập A = {1, 2, 3, …, 2024} để chắc chắn...","Cần chọn tối thiểu bao nhiêu số trong tập A = {1, 2, 3, …, 2026} để chắc chắn...",TRR-3,TRR-4,TRR-5,Đúng sai về Cây,Đúng sai về Cây,Thuật toán Kruskal,Cho ma trận tìm đồ thị,Cho ma trận tìm đồ thị 2,Chọn cách biểu diễn - trọng số 1,Tính trọng số của cây khung,Tính trọng số của cây khung,Tính trọng số của cây khung,Tính trọng số của cây khung,Thuật toán Kruskal,Thuật toán Kruskal,Thuật toán Kruskal,Thuật toán Kruskal,Thuật toán Prim,Thuật toán Prim,Thuật toán Prim,Tồn tại cây khung,Tồn tại cây khung,Tồn tại đồ thị,DFS 1,DFS 2,DFS 3,DFS 4,DFS Path 1,DFS Path 2,DFS Path 4,DFS Path 5,Đường đi 1,Đường đi 2,Đường đi 3,Đường đi 1,MultiChoice_vohuong 1,MultiChoice_vohuong 2,Xác định đỉnh trong tìm đường 1,Xác định đỉnh trong tìm đường 2,Xác định đỉnh trong tìm đường 4,Xác định đỉnh trong tìm đường 5,Permutation 2,Permutation 1,Câu 1,Câu 1 (copy),Câu 1 (copy),Nhận diện topology,TB - Ly thuyet Dijkstra,Ly thuyet Dijkstra,bipartite graph DEF,bipartite graph DEF (copy),bipartite graph DEF (copy),bipartite graph DEF1,bipartite graph DEF1,bipartite graph DEF1,Graph đầy đủ,Graph đầy đủ (copy),Ly thuyet,Ly thuyet,"Số lượng dãy tăng, giảm (2)","Số lượng dãy tăng, giảm (3)",Câu hỏi 1,Câu hỏi 3,Câu hỏi 5,Câu hỏi 1,Câu hỏi 2,Câu hỏi 3,Câu hỏi 4,Câu hỏi 2,Câu hỏi 3,Câu hỏi 4,Câu hỏi 5,Câu hỏi 1,Câu hỏi 2,Câu hỏi 3,Câu hỏi 4,Câu hỏi 3,Câu hỏi 4,Câu hỏi 5,Lát cắt cực tiểu,Lát cắt cực tiểu,Lát cắt cực tiểu,Tính luồng cực đại,Tính luồng cực đại,Tính luồng cực đại,Tính luồng cực đại,Đúng sai về Cây,Đúng sai về Cây,Chia kẹo - instance 1,Chia kẹo - instance 2,Chia kẹo - instance 3,Chia kẹo - instance 4,Chia kẹo - instance 5
26525,Kip1,16,32,50,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,1,Không có,0,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,Không có,0,1,Không có,0,Không có,1,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Chưa làm,Không có,Không có,1,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có
26541,Kip1,18,31,58.06,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,0,Không có,0,Không có,0,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,0,1,Không có,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,1,0,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có
26546,Kip1,22.5,31,72.58,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,1,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,0,Không có,1,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,0,Không có,1,Không có,1,Không có,1,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,0.5,Không có,Không có,Không có,2,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có
26552,Kip1,12.5,32,39.06,Không có,Không có,0,Không có,Không có,Không có,Không có,0,Không có,0,Không có,0.5,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,1,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,1,Không có,1,Không có,0,0,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,0,Không có,Không có,Không có,Chưa làm,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Chưa làm,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có
26554,Kip1,18,31,58.06,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,1,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,0,Chưa làm,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,1,Chưa làm,1,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Chưa làm,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,2,Không có,1,Không có,Không có,Không có,1,Không có,Không có
26557,Kip1,23,31,74.19,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,0,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,1,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,1,Không có,0,Không có,Không có,1,Không có,Không có,Không có,0,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,0,Không có,Không có,1,Không có,Không có,2,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có
26570,Kip1,12,31,38.71,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Chưa làm,Không có,Không có,Không có,Không có,1,Không có,1,Chưa làm,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,Không có,Chưa làm,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,0,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,Không có,Chưa làm,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,1,Không có,Chưa làm,Không có,Không có,Không có,Không có,0,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Chưa làm,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có
26573,Kip1,23,31,74.19,Không có,1,Không có,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,0,Không có,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,0,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,0,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,2,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1
26574,Kip1,16,31,51.61,Không có,Chưa làm,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Không có,Không có,1,0,Không có,Chưa làm,Không có,Chưa làm,Không có,Không có,Chưa làm,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Chưa làm,Không có,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,Chưa làm,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,2,1,Không có,Không có,1,Không có,Không có,Không có
26575,Kip1,21,31,67.74,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,0,Không có,0,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Chưa làm,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,1,0,Không có,Không có,Chưa làm,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,2,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có
26577,Kip1,Chưa làm,0,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có
26579,Kip1,26.5,31,85.48,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,0,1,Không có,0,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0.5,Không có,Không có,Không có,2,Không có,1,Không có,Không có,1,Không có,Không có,Không có
26583,Kip1,14,31,45.16,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,1,Không có,1,Không có,Không có,0,Không có,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,1,Không có,Chưa làm,Không có,Không có,1,0,Không có,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Chưa làm,Không có,Không có,Không có,Chưa làm,Không có,Không có,1,1,Không có,Không có,Không có,Không có
26584,Kip1,19,31,61.29,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Chưa làm,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,0,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Chưa làm,Không có,Không có,Chưa làm,1,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Chưa làm,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có
26587,Kip1,24,31,77.42,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,0,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,1,Không có,0,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,Không có,2,Không có,Không có,Không có,Không có,Không có,Không có,1
26589,Kip1,23,31,74.19,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,1,Không có,Không có,1,0,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,Không có,Không có,Không có,1,Không có,Không có,0,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,0,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,2,Không có,1,Không có,Không có,Không có,Không có,1,Không có
26593,Kip1,22.5,31,72.58,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,0,Không có,Không có,Không có,1,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,1,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,1,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,0.5,Không có,Không có,2,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có
26595,Kip1,19,32,59.38,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,1,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,0,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,0,Không có,1,Không có,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,0,Không có,2,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có
26596,Kip1,20,31,64.52,Không có,0,Không có,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,1,1,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,1,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,1,Không có,0,0,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,0,Không có,Không có,Không có,2,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có
26597,Kip1,22,31,70.97,1,Không có,Không có,Không có,Không có,Không có,Không có,0,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,0,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,Chưa làm,Không có,Không có,1,0,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,1,Không có,Không có,Không có,2,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có
26598,Kip1,25,32,78.12,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,0,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,0,0,Không có,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,0,2,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có
26600,Kip1,21,32,65.62,Không có,0,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,0,1,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,1,Không có,Không có,0,1,Không có,1,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,0,0,Không có,Không có,0,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,Không có,Không có,2,Không có,1,Không có,1,Không có,Không có,Không có,Không có
26606,Kip1,26,31,83.87,Không có,0,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,0,Không có,0,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,1,Không có,0,1,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,2,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có
27840,Kip1,23.5,31,75.81,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,1,0,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,0,Không có,Không có,Không có,Không có,0,Không có,Không có,1,1,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,0.5,Không có,Không có,Không có,2,Không có,Không có,1,0,Không có,Không có,Không có,Không có
27841,Kip1,29,32,90.62,1,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,1,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,2,Không có,Không có,2,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có
27843,Kip1,23.5,32,73.44,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,0.5,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,Chưa làm,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,0,Không có,Không có,Chưa làm,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,2,Không có,Không có,Không có,Không có,Không có,Không có,1
27845,Kip1,Chưa làm,0,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có
27846,Kip1,16,31,51.61,0,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,1,Không có,0,0,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Chưa làm,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,1,Không có,1,Không có,0,Không có,Không có,Không có,Chưa làm,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,2,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có
27853,Kip1,25,32,78.12,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,Chưa làm,Không có,1,1,Không có,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,0,Không có,Không có,Không có,Không có,1,Không có,2,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có
27855,Kip1,20,31,64.52,0,Không có,Không có,Không có,Không có,Không có,Không có,0,0,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,0,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,0,Không có,Không có,1,Không có,Không có,1,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,2,Không có,Không có,Không có,1,Không có,Không có,Không có
27856,Kip1,23,32,71.88,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,0,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,0,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,1,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Chưa làm,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có
27864,Kip1,22,32,68.75,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,1,Không có,0,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,0,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,1,Không có,0,Không có,0,Không có,Không có,1,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,Không có,2,Không có,Không có,1,Không có,Không có,Không có,1,Không có
27870,Kip1,12,32,37.5,0,Không có,Không có,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,0,Không có,Chưa làm,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,0,Chưa làm,Không có,Không có,Không có,Không có,0,0,Không có,Không có,0,Không có,1,Không có,0,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,1,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,2,1,Không có,Không có,Không có,0,Không có,Không có
